# Generated: Wed Mar 16 20:13:51 2022
b3,0,0.333300
t3,0,-0.000000
b7,0,4.914298
t7,0,4.580998
b9,0,8.493715
t9,0,8.160415
b11,0,11.893067
t11,0,11.559767
b13,0,17.074415
t13,0,16.741115
